feature,shap_importance
사고유형,0.11095331354631646
도로형태,0.03414549766295103
Cosine_Time,0.028783991660446998
holiday,0.02733654366616361
사고발생횟수,0.02166964199211244
주차장개수,0.016492495266617124
weekday,0.014405728407218609
시군구,0.008160870247138853
구,0.004748867528772141
불법주정차,0.003070547398474646
season,0.0027808631929722273
요일,0.0026081028882499425
군_북구,0.0025133857735697204
설치개수,0.002358953670890932
군_달성군,0.0023406389763240693
평지도로,0.002245892269293142
보호구역,0.0018826101759555553
노면상태,0.0018239304534000073
기상상태,0.0015787294942546423
어린이보호구역개수,0.0011661123120777865
군_동구,0.0008920164660588579
차량전용,0.0008824022417205789
군_중구,0.0007847473109840954
군_남구,0.00032935167342492723
군_서구,0.0003210664644963127
군_수성구,0.000310848026731407
군_달서구,0.00022663261076465198
