feature,shap_importance
사고유형,0.10676877702903503
holiday,0.034337138726462046
도로형태,0.030336171507396172
Cosine_Time,0.029974542781828848
주차장개수,0.01885362845874955
사고발생횟수,0.016989409437553834
weekday,0.008833566212710262
시군구,0.007518353000038565
구,0.005983372777318539
불법주정차,0.0035233174525216076
설치개수,0.0027693103514502817
요일,0.0025081283178853024
군_달성군,0.0020345142774261366
평지도로,0.0018341260181752956
기상상태,0.0017656794770865719
보호구역,0.0016737786036314676
노면상태,0.0016367375184701287
season,0.001620696815658019
군_북구,0.0013893847085472365
차량전용,0.00104651544799246
어린이보호구역개수,0.0010301940562228466
군_서구,0.0004922724033509307
군_동구,0.00046532976752633096
군_중구,0.00043630019426342764
군_달서구,0.00033458547284471454
군_남구,0.00029407268306290234
군_수성구,8.81006108940155e-05
