feature,shap_importance
사고유형,0.10653218239193427
holiday,0.0322796030457721
도로형태,0.03139854596681708
Cosine_Time,0.025002188628664563
사고발생횟수,0.017125253948869427
주차장개수,0.0170425302236292
weekday,0.011542754853486124
시군구,0.009516110929535233
구,0.006181090766426195
요일,0.0036827598099688176
설치개수,0.003276087844479829
군_달성군,0.0032513417048255547
불법주정차,0.002984438612086686
평지도로,0.002504505313092954
보호구역,0.002466268824805897
season,0.001706768188916583
차량전용,0.0013471859125482263
군_북구,0.0013211787235319111
어린이보호구역개수,0.001311930535684645
기상상태,0.0012672762483429277
노면상태,0.0008742257988844631
군_중구,0.000852722473532565
군_서구,0.0005321629277021273
군_동구,0.0002545583588748697
군_수성구,0.00021546576847445025
군_달서구,0.0002145911524823116
군_남구,0.0001632169033068393
