feature,shap_importance
Ensemble_prediction,0.04113239773534194
46_Xgboost_GoldenFeatures_prediction,0.025772067017406412
51_CatBoost_prediction,0.023424050125033853
41_Xgboost_prediction,0.01003326992046156
61_Xgboost_prediction,0.007817765869182342
66_Xgboost_prediction,0.0077752372886406304
10_Xgboost_categorical_mix_prediction,0.007604930638854415
44_Xgboost_GoldenFeatures_prediction,0.00756683225773924
72_CatBoost_prediction,0.007128479055701151
47_Xgboost_GoldenFeatures_prediction,0.007108062668833231
50_CatBoost_prediction,0.006836847018092614
49_LightGBM_prediction,0.006451978899693067
70_CatBoost_prediction,0.006259665229218185
35_RandomForest_prediction,0.005926541785092732
45_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.005549768556405594
60_Xgboost_prediction,0.0055351295915647926
65_Xgboost_prediction,0.005148603717847951
37_RandomForest_prediction,0.005138556595764538
59_RandomForest_prediction,0.0050038547939421025
75_RandomForest_prediction,0.005003349301646788
14_LightGBM_GoldenFeatures_prediction,0.0048287292413184465
36_RandomForest_prediction,0.004720888111598493
67_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.00470156236083688
68_LightGBM_GoldenFeatures_prediction,0.004620127570834677
64_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0042883174924014476
52_CatBoost_prediction,0.003896930185258161
74_CatBoost_prediction,0.003832620132864476
31_CatBoost_prediction,0.003753595643921605
73_CatBoost_prediction,0.0035592448178214603
23_CatBoost_prediction,0.0032556235036815275
25_CatBoost_prediction,0.003004756803860908
10_Xgboost_categorical_mix_GoldenFeatures_prediction,0.002872731443002442
40_RandomForest_prediction,0.0027970848143577783
14_LightGBM_prediction,0.0027728419489398376
14_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.002766146522333909
56_RandomForest_prediction,0.0027373585431528682
22_LightGBM_prediction,0.0024744584643406524
57_RandomForest_prediction,0.0024277023679680865
48_LightGBM_GoldenFeatures_prediction,0.0018486943990039656
58_RandomForest_prediction,0.0016991230599625183
55_RandomForest_prediction,0.0013192921775760755
시군구,0.0007660687450876668
설치개수,0.0007389298335136256
구,0.00042009689996421763
사고발생횟수,0.0003332536508550997
season,0.0003286071639278063
Cosine_Time,0.0003253696802934326
주차장개수,0.0002175851112246096
weekday,0.00019770564992269087
도로형태,0.00019611927450942585
평지도로,0.00018124029033679824
보호구역,0.00016739806925068412
사고유형,0.00011706799371336127
요일,0.00010380230898153475
holiday,0.0001015941467773751
군_북구,7.442392439519678e-05
어린이보호구역개수,6.380063831301038e-05
차량전용,6.09162073070732e-05
불법주정차,5.390721841730376e-05
군_서구,3.229714983160515e-05
군_동구,3.198056270407362e-05
노면상태,3.149573682409527e-05
군_수성구,1.9478408749508486e-05
군_달서구,1.4283019817355209e-05
기상상태,5.949832420031259e-06
군_남구,0.0
군_달성군,0.0
군_중구,0.0
