feature,shap_importance
Ensemble_prediction,0.049654076275117864
46_Xgboost_GoldenFeatures_prediction,0.0329482540714624
68_LightGBM_GoldenFeatures_prediction,0.027920109882315334
44_Xgboost_GoldenFeatures_prediction,0.022817747808727595
51_CatBoost_prediction,0.017787013515875954
61_Xgboost_prediction,0.015745642966048808
10_Xgboost_categorical_mix_GoldenFeatures_prediction,0.013675799088830647
72_CatBoost_prediction,0.012248751716309405
23_CatBoost_prediction,0.011420072717631593
14_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.011280210740774559
66_Xgboost_prediction,0.010223965452021814
64_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.009862033571099018
73_CatBoost_prediction,0.00920510219443346
45_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.008696321777271584
35_RandomForest_prediction,0.007670975873525968
36_RandomForest_prediction,0.007476337162001777
37_RandomForest_prediction,0.0069620815194101245
65_Xgboost_prediction,0.006936330469707973
22_LightGBM_prediction,0.00673302754816196
25_CatBoost_prediction,0.0066976789208881456
47_Xgboost_GoldenFeatures_prediction,0.0065267292895107515
74_CatBoost_prediction,0.005706953569921611
56_RandomForest_prediction,0.0056264792657670796
70_CatBoost_prediction,0.00561545046088953
60_Xgboost_prediction,0.004899020910335195
49_LightGBM_prediction,0.004628283037968706
41_Xgboost_prediction,0.004511826488422013
31_CatBoost_prediction,0.0043388874936937565
59_RandomForest_prediction,0.004101711211041826
67_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.003698811538251522
58_RandomForest_prediction,0.0034460544732508205
52_CatBoost_prediction,0.0033094924315455036
14_LightGBM_prediction,0.0032334327507286486
10_Xgboost_categorical_mix_prediction,0.002845148750695528
57_RandomForest_prediction,0.0026918700112086385
55_RandomForest_prediction,0.0021252131166523713
14_LightGBM_GoldenFeatures_prediction,0.001965136556787412
75_RandomForest_prediction,0.0019384276879850489
요일,0.0017664770069537
50_CatBoost_prediction,0.0017532227989732498
40_RandomForest_prediction,0.0012346802750365549
설치개수,0.0012061748895601991
구,0.000822349933607914
기상상태,0.0007441968889216087
weekday,0.0006651453072365717
불법주정차,0.0005633813990604018
사고발생횟수,0.0005259512618128666
시군구,0.0005154408183811002
48_LightGBM_GoldenFeatures_prediction,0.000502027789960102
Cosine_Time,0.0004101825275573321
보호구역,0.00030690281307126126
season,0.0002650786846362456
사고유형,0.00021527495548779113
holiday,0.00013484334769140328
도로형태,4.8944958793861875e-05
노면상태,0.0
군_서구,0.0
차량전용,0.0
군_북구,0.0
군_중구,0.0
주차장개수,0.0
어린이보호구역개수,0.0
군_남구,0.0
군_달서구,0.0
군_달성군,0.0
군_수성구,0.0
군_동구,0.0
평지도로,0.0
