feature,mean_importance
군_달성군,-0.0006599202948855077
도로형태_기타 - 기타,-0.0005254322831347302
차량전용,-0.0004960268812038482
요일_목요일,-0.00044632871772516404
기상상태_흐림,-0.0003510920074037971
도로형태_단일로 - 교량,-0.0002593247110765695
군_수성구,-0.00020596170250894997
요일_토요일,-0.0001818849028769609
노면상태_젖음/습기,-0.00013736999708553467
군_달서구,-0.00010815417932776849
요일_일요일,-8.103977445061972e-06
노면상태_기타,-6.831861298906006e-09
기상상태_기타,0.0
노면상태_서리/결빙,0.0
도로형태_단일로 - 지하차도(도로)내,0.0
도로형태_미분류 - 미분류,0.0
노면상태_적설,0.0
기상상태_안개,0.0
기상상태_눈,0.0
노면상태_침수,0.0
군_남구,0.0
요일_월요일,3.9305827195690314e-06
season_여름,6.208943239394138e-06
군_중구,1.840065539275848e-05
도로형태_교차로 - 교차로부근,7.184290681154782e-05
season_가을,8.816720575317571e-05
군_동구,0.00015718353445755008
도로형태_단일로 - 터널,0.00016769404979919412
요일_수요일,0.0001696979233263285
군_서구,0.00019660566070247575
도로형태_단일로 - 기타,0.000231975101349291
season_봄,0.00023259692580108738
기상상태_비,0.00026141883289634296
도로형태_단일로 - 고가도로위,0.0002885525064858285
season_겨울,0.00033374918584905267
요일_금요일,0.0003444128621775233
불법주정차,0.00034734545795789273
요일_화요일,0.0005221445335163333
노면상태_건조,0.0006060492923097627
기상상태_맑음,0.0006374229279661803
어린이보호구역개수,0.0007615817560319594
군_북구,0.0007706220739643443
보호구역,0.0010233900099257953
설치개수,0.0010483183799447238
도로형태_교차로 - 교차로안,0.0012790951797098105
weekday,0.0013093305434703551
random_feature,0.001379532894740443
Cosine_Time,0.0016809294776436
사고유형_차대사람,0.001972550491910141
도로형태_주차장 - 주차장,0.002138600607204122
평지도로,0.0022574078015237475
주차장개수,0.002344785175300834
사고유형_차량단독,0.0025296760474045055
도로형태_교차로 - 교차로횡단보도내,0.002695867257347895
구,0.0028274760844109403
holiday,0.004174083943628326
사고발생횟수,0.00511084078901185
시군구,0.005838338203315518
사고유형_차대차,0.03194245138909622
