feature,shap_importance
사고유형,0.09053846869483491
도로형태,0.024803818607462332
holiday,0.020599847951705084
Cosine_Time,0.02005230219225683
주차장개수,0.013436299076092891
weekday,0.01133525314872173
사고발생횟수,0.007765482965995372
요일,0.0021480527132163394
시군구,0.002047982627973177
구,0.001379022808544219
설치개수,0.0012144768257733056
군_달성군,0.000775836130967184
불법주정차,0.0007144110777052714
기상상태,0.0006222754054609535
보호구역,0.0005608773115302136
노면상태,0.0005262067171073057
군_북구,0.0003676717275069933
season,0.0002815488611571019
평지도로,0.00025486123340896945
군_서구,0.00012554273505661524
차량전용,8.938191616932456e-05
군_달서구,6.565533920456542e-05
군_남구,3.7575243206873415e-05
어린이보호구역개수,3.39506343575967e-05
군_수성구,3.152581134529737e-05
군_동구,0.0
군_중구,0.0
