feature,shap_importance
사고유형,0.10301567545239788
도로형태,0.03489395718686536
Cosine_Time,0.030816373101946095
사고발생횟수,0.029312934266434137
요일,0.019908481337449525
시군구,0.010864209306939073
season,0.00271034593843877
기상상태,0.0020999362218970686
노면상태,0.0016843315602697473
