feature,shap_importance
사고유형,0.10317068977228629
도로형태,0.03565279515957674
Cosine_Time,0.031035045799682866
사고발생횟수,0.03035206678024051
요일,0.02211531292941447
시군구,0.011881840993184756
season,0.00297802289046725
노면상태,0.0022773110983586352
기상상태,0.0011562594872383185
