feature,mean_importance
61_Xgboost_prediction,-0.002193487161361185
48_LightGBM_GoldenFeatures_prediction,-0.001162805952708057
14_LightGBM_prediction,-0.0005186412116433114
시군구,-0.00039308224130980564
56_RandomForest_prediction,-0.0002710072814139597
40_RandomForest_prediction,-0.0002693077283394185
사고발생횟수,-0.00015062737407940397
weekday,-0.00012517797226085925
14_LightGBM_GoldenFeatures_prediction,-9.070404998774428e-05
설치개수,-7.494631769922044e-05
도로형태,-4.671790483961047e-05
60_Xgboost_prediction,-4.5575893830829274e-05
평지도로,-4.417345761051905e-05
10_Xgboost_categorical_mix_GoldenFeatures_prediction,-3.6719553760589106e-05
Cosine_Time,-2.8539568708874087e-05
군_북구,-1.2467077301048235e-05
주차장개수,-1.1721905981465496e-05
기상상태,0.0
군_중구,0.0
군_남구,0.0
군_달서구,0.0
군_달성군,0.0
군_수성구,0.0
요일,2.39079040160739e-06
차량전용,4.603686834636633e-06
어린이보호구역개수,5.212912858043595e-06
군_서구,2.5281003198251994e-05
군_동구,2.959827186455044e-05
holiday,5.364788002446552e-05
사고유형,6.256918476723605e-05
노면상태,9.187271996231594e-05
보호구역,0.00010342358899770865
불법주정차,0.00011272137607423182
구,0.00013964987353296543
22_LightGBM_prediction,0.00022374755115883715
25_CatBoost_prediction,0.0002562906383217989
season,0.000273593660553173
50_CatBoost_prediction,0.0004475574385748082
23_CatBoost_prediction,0.0005111393995395286
55_RandomForest_prediction,0.0006075072741846821
58_RandomForest_prediction,0.0006399182979804241
72_CatBoost_prediction,0.000752475008360598
14_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0008698733016739624
57_RandomForest_prediction,0.001012204262500882
73_CatBoost_prediction,0.0010600131486322884
36_RandomForest_prediction,0.00110384263236325
74_CatBoost_prediction,0.001120619594282246
75_RandomForest_prediction,0.0011813801722342365
45_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0014312763813022933
10_Xgboost_categorical_mix_prediction,0.0015439225594676032
70_CatBoost_prediction,0.001723947680130511
46_Xgboost_GoldenFeatures_prediction,0.001845295461845442
59_RandomForest_prediction,0.001860005829031719
49_LightGBM_prediction,0.0020312754116359245
31_CatBoost_prediction,0.0024339813108019024
35_RandomForest_prediction,0.002435641609908634
67_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.002498262161768361
68_LightGBM_GoldenFeatures_prediction,0.003442836436024788
52_CatBoost_prediction,0.0037548577252910498
37_RandomForest_prediction,0.00377955444228002
44_Xgboost_GoldenFeatures_prediction,0.004250277299612426
64_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.005153699815301227
41_Xgboost_prediction,0.00535612503431282
66_Xgboost_prediction,0.00567853109703762
47_Xgboost_GoldenFeatures_prediction,0.0073222562801885886
65_Xgboost_prediction,0.007495405932225552
51_CatBoost_prediction,0.020199140437165884
Ensemble_prediction,0.03516067039461244
