feature,shap_importance
Ensemble_prediction,0.04490722948915923
51_CatBoost_prediction,0.032662783250746695
46_Xgboost_GoldenFeatures_prediction,0.028984032938460098
68_LightGBM_GoldenFeatures_prediction,0.01529203556604612
41_Xgboost_prediction,0.012191087706056756
40_RandomForest_prediction,0.011112636826612574
47_Xgboost_GoldenFeatures_prediction,0.010576448762336883
64_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.010456533850812678
65_Xgboost_prediction,0.009240145599801207
59_RandomForest_prediction,0.008202246904469898
45_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.006915736995489543
48_LightGBM_GoldenFeatures_prediction,0.006857466312161864
52_CatBoost_prediction,0.0065424117269645
66_Xgboost_prediction,0.006356103902163563
37_RandomForest_prediction,0.006215725392012672
44_Xgboost_GoldenFeatures_prediction,0.006131048607962509
31_CatBoost_prediction,0.005920734275142216
74_CatBoost_prediction,0.005853128546401398
70_CatBoost_prediction,0.005728118145117889
61_Xgboost_prediction,0.005653207432160435
67_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.005597343158327896
10_Xgboost_categorical_mix_prediction,0.005019087853836832
60_Xgboost_prediction,0.0049868317756589925
14_LightGBM_GoldenFeatures_prediction,0.004297766336407137
56_RandomForest_prediction,0.004194523043449299
14_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.004121250133973178
22_LightGBM_prediction,0.004070530010357641
10_Xgboost_categorical_mix_GoldenFeatures_prediction,0.0038676535925667665
50_CatBoost_prediction,0.003559134086386413
49_LightGBM_prediction,0.003528257675781354
73_CatBoost_prediction,0.003371875729782879
72_CatBoost_prediction,0.0032407429831734936
35_RandomForest_prediction,0.0029684733417400548
23_CatBoost_prediction,0.0028086470232633093
75_RandomForest_prediction,0.0027107719838213255
25_CatBoost_prediction,0.0026265923800980885
36_RandomForest_prediction,0.00223207303778715
58_RandomForest_prediction,0.0021576372213568847
57_RandomForest_prediction,0.0020520355243539095
55_RandomForest_prediction,0.0019451528290246013
14_LightGBM_prediction,0.0016791445870519756
설치개수,0.0013457099562559512
구,0.0010577239511024088
Cosine_Time,0.000853490489538078
주차장개수,0.0008512386525677875
시군구,0.0008223638699778062
보호구역,0.0006099049753474154
사고발생횟수,0.0005579760116073606
불법주정차,0.0005078990794526457
어린이보호구역개수,0.0004475095056585838
평지도로,0.0004231645925364467
차량전용,0.00031990473075623334
군_서구,0.00026667453814968725
요일,0.000236888175310503
사고유형,0.00023654080018643942
season,0.00022700264450169826
도로형태,0.00020969311169653326
weekday,0.0002091576113600329
기상상태,0.0001175846480667343
군_수성구,9.360160107817412e-05
군_달성군,8.780158721951048e-05
노면상태,2.9563921917185633e-05
군_남구,1.7071184116622616e-05
군_동구,1.679344392874965e-05
군_달서구,0.0
군_북구,0.0
군_중구,0.0
holiday,0.0
