feature,mean_importance
season_겨울,-0.0007246151137330515
노면상태_젖음/습기,-0.0007082275458899056
차량전용,-0.0005309001690688043
군_서구,-0.0005146146428466781
season_가을,-0.00035255355490459994
season_봄,-0.0003178635267850671
군_달성군_diff_holiday,-0.00029254892279850786
노면상태_건조,-0.00025177057911909275
요일_목요일,-0.00019809737332023846
weekday_diff_holiday,-0.00017847063165008504
도로형태_단일로 - 지하차도(도로)내,-0.00013749905561275533
기상상태_비,-0.00013340799764958167
도로형태_단일로 - 교량,-3.2102406885692326e-05
노면상태_적설,0.0
기상상태_안개,0.0
weekday_ratio_holiday,0.0
요일_월요일,0.0
요일_일요일,0.0
요일_토요일,0.0
기상상태_기타,0.0
기상상태_흐림,0.0
노면상태_침수,0.0
노면상태_기타,0.0
노면상태_서리/결빙,0.0
군_수성구,0.0
군_남구,0.0
기상상태_눈,0.0
도로형태_미분류 - 미분류,0.0
요일_금요일,5.763571271266698e-06
요일_화요일,5.4291931783856384e-05
군_중구,5.4388175457265045e-05
어린이보호구역개수,9.900165512040093e-05
군_달서구,0.00013185606141787875
사고유형_차대사람,0.0001619968174163322
season_여름,0.00017270592743579005
기상상태_맑음,0.00022787905669403586
도로형태_단일로 - 고가도로위,0.00023940693841424389
군_동구,0.0002491833226563989
도로형태_단일로 - 터널,0.0002576115937887202
weekday_sum_군_동구,0.00026320729844941937
holiday_multiply_weekday,0.0002807151658944962
weekday_sum_군_수성구,0.000307895339105313
도로형태_단일로 - 기타,0.00035844702174101515
군_북구,0.0003781810617921044
불법주정차,0.00040985877580623775
요일_수요일,0.00042114361787675135
군_남구_diff_weekday,0.0005210490003107804
도로형태_교차로 - 교차로부근,0.0006027425205987535
holiday,0.0007029037695328588
weekday,0.0007651775394369453
보호구역,0.0009342643374657289
도로형태_주차장 - 주차장,0.0011006078149644384
설치개수,0.0011362302763044951
도로형태_교차로 - 교차로횡단보도내,0.0012667119970475981
holiday_ratio_weekday,0.001269552548215236
군_달성군,0.001420917854739523
불법주정차_diff_weekday,0.0014551254084276932
군_중구_diff_holiday,0.0015081681302768768
구,0.001843200119962507
도로형태_교차로 - 교차로안,0.0019108395335707185
사고유형_차량단독,0.0020084503853941894
평지도로,0.0027394354394778774
도로형태_기타 - 기타,0.002890554962339964
주차장개수,0.0036666290544328907
Cosine_Time,0.004210802562378246
사고발생횟수,0.005836560714408634
시군구,0.006724539627539583
사고유형_차대차,0.02626317286614279
