feature,mean_importance
군_남구_diff_weekday,-0.0004288731485912134
weekday_diff_holiday,-0.0003128244031291638
weekday_ratio_holiday,0.00010692156104177286
holiday_multiply_weekday,0.0001367682747343446
weekday_sum_군_동구,0.00014066793778648722
weekday_sum_군_수성구,0.0001782405733958603
season,0.0002383635068992307
기상상태,0.0004438878516346501
시군구,0.0006406490433697787
holiday_ratio_weekday,0.000737193522360391
노면상태,0.0009042508511362568
군_달성군_diff_holiday,0.0010157200552980861
요일,0.0011143543603599816
군_중구_diff_holiday,0.0012294882017272802
불법주정차_diff_weekday,0.0016762845617755984
Cosine_Time,0.0050645984235428545
도로형태,0.007415549882141992
사고발생횟수,0.008289981367482402
사고유형,0.0407250872214181
