iter	Poisson
249	0.03345291544
250	0.0334353598
251	0.03342441491
252	0.03341900366
253	0.03340063966
254	0.03339068553
255	0.03337591341
256	0.03335450174
257	0.03334722857
258	0.03333237053
259	0.03332678006
260	0.03329913527
261	0.03326090933
262	0.03324708479
263	0.03324055193
264	0.0331960226
265	0.03319292292
266	0.03317513092
267	0.03314679403
268	0.03311879791
269	0.03311451125
270	0.03310072184
271	0.03307738143
272	0.03306612398
273	0.03305052296
274	0.0330237374
275	0.03299498869
276	0.0329821409
277	0.03296886424
278	0.03295938269
279	0.032943258
280	0.03291849677
281	0.03291369309
282	0.03290182241
283	0.03289254074
284	0.03288513762
285	0.03287845456
286	0.03286106246
287	0.03283651464
288	0.03283594773
289	0.03281942256
290	0.03279579855
291	0.0327671369
292	0.03276202328
293	0.03274477973
294	0.03272091055
295	0.03270637782
296	0.03270088702
297	0.03268988678
298	0.03267861421
299	0.03265815851
300	0.03263549462
301	0.03260870374
302	0.03259875604
303	0.0325861725
304	0.03256819905
305	0.03255674913
306	0.03255243694
307	0.03252898167
308	0.03250801576
309	0.03248262626
310	0.03247955372
311	0.03245988075
312	0.03244974469
313	0.03244467493
314	0.03243186522
315	0.03240662169
316	0.03237991276
317	0.03235604799
318	0.03232457886
319	0.03231755636
320	0.03231409095
321	0.03230697532
322	0.03230030638
323	0.03228821173
324	0.03227879238
325	0.03227527718
326	0.03227238494
327	0.03225026993
328	0.03223088816
329	0.03221027704
330	0.03220625543
331	0.03220387134
332	0.03217666047
333	0.0321586038
334	0.03214471134
335	0.03214163434
336	0.03213787451
337	0.0321197164
338	0.03211206606
339	0.03209482253
340	0.03209012704
341	0.03207920585
342	0.03207470282
343	0.03204640896
344	0.03203715811
345	0.03202277736
346	0.0320182072
347	0.03199472972
348	0.03196340578
349	0.0319483858
350	0.03192675302
351	0.03191055245
352	0.03190756909
353	0.03189452958
354	0.03186244888
355	0.03185453056
356	0.03182359035
357	0.03181059561
358	0.03177654011
359	0.03177106574
360	0.03176408071
361	0.03176183453
362	0.0317397919
363	0.03173252179
364	0.03171919959
365	0.0317001489
366	0.03168075062
367	0.03167580226
368	0.03165512612
369	0.03163068509
370	0.03162836251
371	0.03161619406
372	0.0315983405
373	0.03157170098
374	0.03156825616
375	0.03154104634
376	0.03152612085
377	0.03150357768
378	0.0314950082
379	0.03147497632
380	0.03145752109
381	0.031445172
382	0.03143643981
383	0.03142235341
384	0.03140581339
385	0.03139847153
386	0.03137598885
387	0.03136561729
388	0.03134997611
389	0.03132352487
390	0.03130896866
391	0.03128750553
392	0.03127408813
393	0.03125356417
394	0.03123977147
395	0.03122575334
396	0.03120765572
397	0.0312010918
398	0.03119390864
399	0.03118250634
400	0.03116545651
401	0.03116195126
402	0.03114512219
403	0.03112915409
404	0.0311156044
405	0.03110522845
406	0.03109886914
407	0.03109217284
408	0.03108586416
409	0.03107779972
410	0.03107009918
411	0.03106498847
412	0.03105618122
413	0.03105187375
414	0.03103715539
415	0.03101599339
416	0.0310063865
417	0.03099563089
418	0.03097441048
419	0.03094368438
420	0.03091966304
421	0.030910157
422	0.03089857211
423	0.03089143897
424	0.03088259834
425	0.03087357465
426	0.03086410255
427	0.03084104097
428	0.03082553532
429	0.03082298722
430	0.03080840456
431	0.03080613085
432	0.03079223839
433	0.03079039344
434	0.03077676085
435	0.03076392411
436	0.03074217537
437	0.0307292435
438	0.03071724636
439	0.03068635262
440	0.03067617427
441	0.03066492081
442	0.03065084508
443	0.03064256668
444	0.03061235149
445	0.0305976695
446	0.03057509107
447	0.03056857605
448	0.0305520278
449	0.03054614933
450	0.0305257538
451	0.03051677658
452	0.03050818045
453	0.03048793235
454	0.03047141292
455	0.03045574134
456	0.03043637417
457	0.03042797155
458	0.03041032362
459	0.03037551834
460	0.03036379496
461	0.03035353641
462	0.03034241422
463	0.03034076414
464	0.03033021925
465	0.030311211
466	0.03028681261
467	0.03027948709
468	0.03026941475
469	0.0302594625
470	0.03023995871
471	0.03023048982
472	0.030220826
473	0.03020651084
474	0.03020489102
475	0.03019907907
476	0.03018130981
477	0.03017975305
478	0.0301610604
479	0.03014843934
480	0.03014257636
481	0.03013379039
482	0.03012716982
483	0.03010875315
484	0.03010318702
485	0.03009527609
486	0.03008394821
487	0.03007621156
488	0.03006794132
489	0.03006266497
490	0.03005017911
491	0.03003656632
492	0.03001418574
493	0.03000221968
494	0.02998511615
495	0.02997490507
496	0.02995559644
497	0.02994179758
498	0.02992893245
499	0.02991774674
500	0.0299065128
501	0.02989584745
502	0.02988973653
503	0.0298846933
504	0.0298708387
505	0.02985724297
506	0.02984333581
507	0.02983313543
508	0.02982344555
509	0.02981589277
510	0.02980675105
511	0.02980541824
512	0.02978167066
513	0.02975927291
514	0.0297381701
515	0.02972857264
516	0.02972142489
517	0.02970761984
518	0.02969879855
519	0.02968868779
520	0.02966215847
521	0.02965683097
522	0.02963845968
523	0.02963164756
524	0.02963032297
525	0.02962594086
526	0.02961680854
527	0.02961285269
528	0.02960040895
529	0.02958329656
530	0.02958206363
531	0.02956937499
532	0.02955088637
533	0.02954229153
534	0.02953465963
535	0.02953343201
536	0.02952856139
537	0.02951683708
538	0.0295054091
539	0.0294880587
540	0.02946827269
541	0.02945990236
542	0.0294587232
543	0.02944786348
544	0.02943082654
545	0.02941827925
546	0.02940218734
547	0.02938136298
548	0.02935223448
549	0.02934436427
550	0.02933642665
551	0.02932530997
552	0.02931784117
553	0.02931364139
554	0.02931249091
555	0.02930013611
556	0.02927908226
557	0.0292663366
558	0.02925040555
559	0.02924674042
560	0.02923004843
561	0.02922889298
562	0.02922778816
563	0.02921568685
564	0.02921216546
565	0.02920826681
566	0.02919675746
567	0.02917849601
568	0.02917228958
569	0.02916083295
570	0.02915976289
571	0.02915235948
572	0.02914064159
573	0.02913397379
574	0.02912744282
575	0.02911936992
576	0.02911199529
577	0.02909759111
578	0.02909657976
579	0.02908338956
580	0.02906396605
581	0.02904502918
582	0.02903627827
583	0.02903013003
584	0.02901781941
585	0.0289962944
586	0.02899047733
587	0.02898950324
588	0.02898044064
589	0.02895315707
590	0.02893107063
591	0.0289182884
592	0.02891725892
593	0.02891174795
594	0.02889962093
595	0.02888865267
596	0.02887667749
597	0.02885624733
598	0.02884768675
599	0.02883574094
600	0.02882106964
601	0.0287993681
602	0.02879225697
603	0.02877232859
604	0.02877134699
605	0.02876713471
606	0.02875006493
607	0.02872829996
608	0.02872499334
609	0.02871106228
610	0.02870351806
611	0.02869954256
612	0.02867536113
613	0.02865748558
614	0.02865271577
615	0.02862708806
616	0.02862052648
617	0.02860653903
618	0.02859926261
619	0.02858240184
620	0.02856496976
621	0.02855798639
622	0.02854381809
623	0.02853957142
624	0.02852812222
625	0.02851192302
626	0.02849345482
627	0.02847020362
628	0.02844506289
629	0.02844157193
630	0.02842642678
631	0.02841768525
632	0.02839764294
633	0.02839666272
634	0.02838270263
635	0.02835870056
636	0.02833085534
637	0.02832728879
638	0.02832632504
639	0.02830348194
640	0.02829072719
641	0.02827838944
642	0.0282749947
643	0.02825341831
644	0.02823164292
645	0.02822840576
646	0.02822745827
647	0.02822655145
648	0.02821100253
649	0.02820802461
650	0.02818612061
651	0.02816691724
652	0.02816026054
653	0.02815005591
654	0.02814406379
655	0.0281403337
656	0.02813749252
657	0.02812926587
658	0.02810846556
659	0.02810476251
660	0.02809402374
661	0.02807527689
662	0.02805541455
663	0.02804628031
664	0.02802380343
665	0.02800959014
666	0.02799926412
667	0.02799061782
668	0.02797056599
669	0.02794941596
670	0.02793511259
671	0.02792470468
672	0.02791211151
673	0.02791116958
674	0.02790259649
675	0.02789447517
676	0.02788853173
677	0.02787961466
678	0.02786062163
679	0.02785801731
680	0.027854428
681	0.02785319128
682	0.02784263016
683	0.02783099029
684	0.02782593839
685	0.02782504579
686	0.02782412252
687	0.02781270423
688	0.0277945566
689	0.02778367684
690	0.02777900312
691	0.02776704632
692	0.02775914926
693	0.02775400781
694	0.02774590231
695	0.02773376659
696	0.02773106329
697	0.02772390417
698	0.02771018946
699	0.02770120886
700	0.02768730288
701	0.02768634759
702	0.02767519397
703	0.02767277551
704	0.02766138496
705	0.02765122748
706	0.02763443388
707	0.0276287042
708	0.02761780964
709	0.02760828503
710	0.02759685125
711	0.02759378572
712	0.02758474371
713	0.02756577881
714	0.02756497193
715	0.02754654269
716	0.02754328171
717	0.02753662932
718	0.02752336143
719	0.02750504699
720	0.0275018873
721	0.02749711353
722	0.02749398764
723	0.02748322894
724	0.02747836584
725	0.02747212718
726	0.02746467923
727	0.02744859505
728	0.02744784433
729	0.02744484774
730	0.02743451684
731	0.02743164305
732	0.02742400763
733	0.02742096412
734	0.02740959441
735	0.02740007104
736	0.02739023514
737	0.02738666862
738	0.02737834414
739	0.02735481037
740	0.02734719615
741	0.02734643666
742	0.0273400554
743	0.02733707901
744	0.02732436038
745	0.02731177517
746	0.02730332307
747	0.02728117249
748	0.02726701322
749	0.02726353269
750	0.02724906936
751	0.02724029212
752	0.02723736897
753	0.02722742331
754	0.02722458245
755	0.02721401625
756	0.02721121543
757	0.02721015907
758	0.02720577228
759	0.02718502284
760	0.02718172661
761	0.02717242503
762	0.02716421475
763	0.02714462428
764	0.02714389071
765	0.02713964175
766	0.02712706039
767	0.02710795546
768	0.02709957492
769	0.02709150841
770	0.02706837173
771	0.02705032844
772	0.02703290078
773	0.02701581346
774	0.02700832526
775	0.02700097624
776	0.02698978491
777	0.02697978866
778	0.02697278352
779	0.02696289325
780	0.02696184669
781	0.02695292568
782	0.02694620569
783	0.02693395805
784	0.02693124512
785	0.02692275225
786	0.026915847
787	0.02691509565
788	0.02690170868
789	0.02689907268
790	0.02688972811
791	0.02687029392
792	0.02686401983
793	0.02685072692
794	0.02684385789
795	0.02683506298
796	0.02683263562
797	0.02682768034
798	0.02682508111
799	0.02681226309
800	0.02680645867
801	0.02680412787
802	0.0267953282
803	0.02678973468
804	0.02678722955
805	0.02678654138
806	0.02676952644
807	0.02676132798
808	0.02674902261
809	0.02674654153
810	0.02674282105
811	0.02673474064
812	0.02673166674
813	0.0267309495
814	0.02671945739
815	0.02671882993
816	0.02671819776
817	0.02670182193
818	0.0266995903
819	0.02669185157
820	0.02668948924
821	0.02668140084
822	0.02667908615
823	0.026676029
824	0.0266651287
825	0.02665117397
826	0.02664676462
827	0.0266281405
828	0.02661993608
829	0.02661221406
830	0.026603209
831	0.02660098572
832	0.02659879535
833	0.02659372975
834	0.02658769108
835	0.02657564133
836	0.02655486336
837	0.0265527656
838	0.02653753369
839	0.02653697014
840	0.02652508621
841	0.02650730768
842	0.02649332297
843	0.0264905898
844	0.02647414952
845	0.02647209534
846	0.02647010117
847	0.02646440394
848	0.02646247152
849	0.02645356917
850	0.02644929118
851	0.02643752677
852	0.02642593606
853	0.02642183688
854	0.0264132221
855	0.02641113909
856	0.02640721472
857	0.02639592914
858	0.02639394613
859	0.02638592159
860	0.02637494024
861	0.02637029524
862	0.02636629563
863	0.02635973178
864	0.02634145129
865	0.02633312928
866	0.02632313211
867	0.0263151025
868	0.0263040481
869	0.02629746346
870	0.026289842
871	0.02628571276
872	0.02625795787
873	0.02624486302
874	0.02623465222
875	0.02623296646
876	0.02622787275
877	0.02621880762
878	0.02620677669
879	0.02619939156
880	0.02619221541
881	0.02618179916
882	0.02617813498
883	0.02617207902
884	0.02615968158
885	0.0261539342
886	0.0261438592
887	0.02613853329
888	0.02613696541
889	0.02612041578
890	0.02609732394
891	0.02609580261
892	0.02608449911
893	0.02607770712
894	0.02606769321
895	0.02605601102
896	0.02605003964
897	0.0260396538
898	0.02603333344
899	0.0260287552
900	0.0260056682
901	0.02599335808
902	0.02597029627
903	0.02596975839
904	0.02596831252
905	0.02596781369
906	0.02596431185
907	0.02595545336
908	0.02595405197
909	0.02594274583
910	0.02593094339
911	0.0259246081
912	0.02592413136
913	0.02592277681
914	0.02591378354
915	0.02590172989
916	0.02589472425
917	0.02588542365
918	0.02587439967
919	0.02586916952
920	0.02586432729
921	0.02585901869
922	0.02585494051
923	0.02584529924
924	0.02583476016
925	0.02583147228
926	0.02582530151
927	0.02582154899
928	0.02581299071
929	0.02580843849
930	0.02580718192
931	0.02580243666
932	0.02579295463
933	0.02578842886
934	0.02577706583
935	0.02576410004
936	0.02575894002
937	0.02575072773
938	0.02573936887
939	0.0257280058
940	0.02571094037
941	0.02570685525
942	0.02570144623
943	0.02570094749
944	0.02569284242
945	0.02568147582
946	0.02567906699
947	0.02567489554
948	0.02566386355
949	0.02565317244
950	0.02564518547
951	0.02563482045
952	0.02562481234
953	0.02562122291
954	0.02560672606
955	0.02559794338
956	0.02558288302
957	0.0255613717
958	0.02555337771
959	0.02554941131
960	0.02553146076
961	0.02552614164
962	0.02552566255
963	0.0255103069
964	0.02550118947
965	0.02549845339
966	0.02548868384
967	0.0254882615
968	0.02548599217
969	0.02548335655
970	0.02548234555
971	0.02547302361
972	0.02546979782
973	0.0254598487
974	0.02545492538
975	0.02544529888
976	0.02544490299
977	0.02541720436
978	0.02541405016
979	0.02541184569
980	0.02541146692
981	0.02539093698
982	0.02537946523
983	0.02537472328
984	0.02536625587
985	0.02534717377
986	0.02534406661
987	0.02533603134
988	0.02533297636
989	0.02532676461
990	0.02531751454
991	0.02530968554
992	0.02529918928
993	0.0252797366
994	0.02527228986
995	0.02527142258
996	0.02525047073
997	0.02524747804
998	0.02523841409
999	0.02523547779
