feature,mean_importance
보호구역,-0.0009458504390243317
요일,-0.00022734682627207904
차량전용,-0.0001248343673696972
군_동구,-9.954883920715307e-05
군_달서구,-1.949592369050457e-05
군_수성구,-1.531187958776492e-05
군_중구,0.0
군_남구,0.0
설치개수,8.754626875102644e-05
군_북구,0.00011580011126715029
시군구,0.0002940137394688902
군_서구,0.00030541858111972077
어린이보호구역개수,0.0004563791454531785
노면상태,0.0005395233464194016
기상상태,0.0007813745415031992
군_달성군,0.0008775640861304445
불법주정차,0.0009368877883353166
평지도로,0.0012705102090156517
구,0.0013208260140924466
season,0.0015195933205335078
weekday,0.0020629370747487163
주차장개수,0.0024013086938027284
사고발생횟수,0.005676822792972302
holiday,0.0074658023917243636
Cosine_Time,0.008771546009858544
도로형태,0.009905577186031356
사고유형,0.049263236718335456
