feature,mean_importance
season,-0.00045528405603163514
Dist_Cluster_9,-0.00019822349723814804
설치개수,-0.00017900715689340708
Dist_Cluster_15,-0.00016729474896619577
Dist_Cluster_6,-0.00015690542515924832
보호구역,-7.32534025744691e-05
Dist_Cluster_18,-5.657832432381937e-05
어린이보호구역개수,-4.025471319075713e-05
Dist_Cluster_4,-2.9684027925069855e-05
군_달성군,-3.6948807218273316e-06
군_북구,0.0
군_동구,0.0
군_달서구,0.0
군_남구,0.0
군_수성구,0.0
군_서구,0.0
군_중구,0.0
Cluster,1.7026048787727178e-06
불법주정차,4.261195027410735e-06
차량전용,4.8097830304794085e-06
Dist_Cluster_13,1.9363037008179874e-05
요일,3.705214204021701e-05
기상상태,7.596588837448515e-05
Dist_Cluster_16,8.182029252790102e-05
Dist_Cluster_11,9.32338527832588e-05
Dist_Cluster_12,0.00010329452477306767
Dist_Cluster_1,0.00012799193083470328
Dist_Cluster_0,0.00014330877031860646
Dist_Cluster_17,0.00017774733903905827
Dist_Cluster_5,0.00020490752586570514
노면상태,0.00022360192896666575
Dist_Cluster_8,0.00033448730539356044
Dist_Cluster_14,0.00034927482328086514
구,0.00043118421237506863
평지도로,0.000501548631448756
시군구,0.0005544200534865595
Dist_Cluster_7,0.0005795373352821098
사고발생횟수,0.0007014488499245796
주차장개수,0.0007152767765520984
Dist_Cluster_2,0.0010771895591860313
Dist_Cluster_3,0.001167077533725358
Dist_Cluster_10,0.001526404846847873
weekday,0.0016620113004059522
holiday,0.001891112204036105
Cosine_Time,0.0030402091102912808
도로형태,0.006289508570339919
사고유형,0.03623430012600517
