feature,mean_importance
Dist_Cluster_4,-0.0006399557449220606
Dist_Cluster_13,-0.0005563480784777086
요일,-0.0005032954093927344
기상상태,-0.00018051892633055288
구,-0.00017960395031613174
Dist_Cluster_11,-0.00012907504952039961
Cluster,-0.00010061704845716335
불법주정차,-8.932748219330211e-05
군_동구,-4.955166956304158e-05
군_북구,0.0
군_중구,0.0
군_수성구,0.0
군_서구,0.0
차량전용,0.0
군_남구,0.0
군_달서구,0.0
군_달성군,0.0
Dist_Cluster_0,1.966815691207824e-05
Dist_Cluster_1,3.431530446158515e-05
보호구역,3.877418227458129e-05
어린이보호구역개수,8.4025955187772e-05
노면상태,0.00010709648490252466
Dist_Cluster_2,0.00019330796788832316
Dist_Cluster_10,0.00026908056395718026
Dist_Cluster_7,0.00027309622199060967
Dist_Cluster_5,0.000347575980621273
Dist_Cluster_17,0.0003639072041045077
Dist_Cluster_15,0.00036852960254933896
season,0.00037824761546223495
Dist_Cluster_14,0.00041551059508679875
설치개수,0.0005264343288079676
Dist_Cluster_3,0.0005379978932261942
Cosine_Time,0.0005903686338266434
Dist_Cluster_8,0.0006638639927837086
시군구,0.0008912602608157627
Dist_Cluster_12,0.0009707778599056694
평지도로,0.001048367672250916
Dist_Cluster_6,0.0010564331413650096
Dist_Cluster_9,0.0011105533442936633
Dist_Cluster_16,0.0012976099086646764
weekday,0.0013668591278667597
holiday,0.001416856298814717
주차장개수,0.0015060053097474934
Dist_Cluster_18,0.0021128647165950198
사고발생횟수,0.0028781249755770013
도로형태,0.009925603598735377
사고유형,0.03453354734569314
