feature,mean_importance
구,-0.00026575505612516095
Dist_Cluster_7,-0.00022331752993984822
요일,-0.00011297003126331528
Dist_Cluster_17,-0.00010857182171475355
Dist_Cluster_11,-7.481167480407613e-05
Dist_Cluster_14,-4.611920557626714e-05
불법주정차,-2.61357754574032e-05
군_수성구,0.0
군_동구,0.0
군_달성군,0.0
군_달서구,0.0
군_중구,0.0
군_서구,0.0
군_남구,0.0
Dist_Cluster_3,2.552672640547815e-05
어린이보호구역개수,2.9691228644290747e-05
군_북구,3.694966901013341e-05
노면상태,5.7821786898881736e-05
보호구역,6.038227992797296e-05
차량전용,6.08167724821751e-05
기상상태,6.884081150351217e-05
Dist_Cluster_16,0.00013164990167329192
평지도로,0.0002005637383455827
Dist_Cluster_0,0.00020203257950095476
Cluster,0.00024021472669220057
Dist_Cluster_18,0.0002483974499899233
Dist_Cluster_13,0.0002653394817764054
설치개수,0.0003238301706470326
Dist_Cluster_2,0.00037806873282613117
Dist_Cluster_10,0.0004044491110553494
Dist_Cluster_6,0.00041326411586350975
Dist_Cluster_9,0.00043145357913534357
season,0.0004898361690513165
Dist_Cluster_15,0.0005291204220081002
Dist_Cluster_12,0.0005504062581485059
주차장개수,0.0006076954421834868
Dist_Cluster_8,0.0006332612455466791
Dist_Cluster_1,0.0007026240922764382
weekday,0.0012453901102996267
Dist_Cluster_4,0.001341496233586481
사고발생횟수,0.0013656573561982243
시군구,0.0017092577619591154
holiday,0.0020306504282781913
Dist_Cluster_5,0.002117894294018141
Cosine_Time,0.003769033413279832
도로형태,0.007038200204003897
사고유형,0.033680502869242915
