feature,shap_importance
사고유형,0.0972009089824813
도로형태,0.02709966624553355
holiday,0.02214477280451661
Cosine_Time,0.016568254122704153
사고발생횟수,0.010571820067391569
weekday,0.008868473906608686
주차장개수,0.007647865810707612
구,0.002338032701031543
시군구,0.001997927822129758
불법주정차,0.001059699315872907
요일,0.0008591034337798771
보호구역,0.000783663264380214
노면상태,0.0007161081253228452
설치개수,0.0005966693401353311
season,0.0004945335908889644
기상상태,0.000471774252080138
군_달성군,0.0003260788091391561
차량전용,0.00028250393561895094
군_달서구,0.00026218894348703427
평지도로,0.00023049487566737984
어린이보호구역개수,0.00022574520032958692
군_북구,0.00012500818698911434
군_서구,0.0001222750724543678
군_남구,3.811283337427883e-05
군_수성구,2.6085767469384368e-05
군_동구,2.573786848493426e-05
군_중구,0.0
