feature,shap_importance
사고유형,0.11139937493704156
holiday,0.03168922893228241
Cosine_Time,0.031111600440891816
도로형태,0.02908259728653165
사고발생횟수,0.024991330163378758
주차장개수,0.01903965971859518
weekday,0.013995273375947139
시군구,0.009743196789002852
구,0.005073205589825079
요일,0.0033174537206125836
평지도로,0.0030510381239513868
군_달성군,0.0030422563265447146
설치개수,0.002761554674098527
불법주정차,0.00266894960395483
season,0.0023438691346012587
어린이보호구역개수,0.0016901131615239694
보호구역,0.0015629156987680454
노면상태,0.00140784965226434
기상상태,0.0012818520872986954
차량전용,0.0009672401651779385
군_동구,0.0008631071582705254
군_북구,0.0007556164828263442
군_중구,0.0005650529390149815
군_남구,0.0004191095533686607
군_서구,0.00035339701120615203
군_달서구,0.00025545521349425995
군_수성구,0.00016516853547099495
