feature,shap_importance
사고유형,0.10349618930467128
도로형태,0.0300156478549741
holiday,0.027810418724035408
Cosine_Time,0.02752980644661941
사고발생횟수,0.0203360682522699
주차장개수,0.017139154019665977
weekday,0.012813216712005833
시군구,0.006659757415672961
구,0.004636531372752321
설치개수,0.003637332871962902
불법주정차,0.003223325312377772
요일,0.0030877861256345136
군_북구,0.0029843100339557228
평지도로,0.0026081734221935454
군_달성군,0.0022473887943240227
보호구역,0.001964413725800453
기상상태,0.0019464264443726429
어린이보호구역개수,0.0015017753840274877
차량전용,0.0014977613107089436
season,0.0014976383367609333
군_달서구,0.0012901587823504605
노면상태,0.0012026518909415522
군_동구,0.0010060367467304076
군_서구,0.0004393804666050641
군_남구,0.00024064535347744393
군_중구,0.00022917706025079042
군_수성구,7.046252429506219e-05
