feature,mean_importance
어린이보호구역개수,-0.00035158710527374295
요일,-0.00022513772105021702
평지도로,-0.0001663844523729141
군_동구,-0.00011794597822611941
군_북구,-3.9506606996608797e-05
군_남구,0.0
군_수성구,0.0
군_달서구,0.0
군_중구,1.2367470659424563e-05
불법주정차,3.46327492187326e-05
군_서구,4.7631949541404596e-05
기상상태,8.618317726032388e-05
weekday,0.00016849290201574884
차량전용,0.00017005097278885995
군_달성군,0.00019240275328862299
노면상태,0.0003102635288126265
시군구,0.0004607109532809961
season,0.0006939692933023434
보호구역,0.0009327955276415834
설치개수,0.0009556802787804797
주차장개수,0.0016690691047801965
구,0.001703094014848916
holiday,0.00338754419307552
사고발생횟수,0.00481283915287869
도로형태,0.007458481272435935
Cosine_Time,0.007994275520743388
사고유형,0.03954365992576599
