feature,mean_importance
설치개수,-0.0003259371689226187
season,-0.00019755276656787668
군_서구,-0.00010316436703667886
weekday,-4.7873727911329486e-05
weekday_sum_군_수성구,-4.4817603507518734e-05
군_달성군_diff_holiday,-2.1988721944654622e-05
노면상태,-2.1440210908529876e-05
군_수성구,-1.980953018161369e-05
군_남구,0.0
군_달서구,1.3373662944404785e-05
군_달성군,1.614004285852566e-05
군_동구,2.6012806430197875e-05
weekday_ratio_holiday,7.394249901688798e-05
어린이보호구역개수,7.650605441071879e-05
holiday_ratio_weekday,0.00011692233224638304
군_중구,0.00013058784288642045
weekday_sum_군_동구,0.000166377661328454
구,0.00022493725871961523
weekday_diff_holiday,0.00024302947781880136
불법주정차,0.0002852164508242661
군_북구,0.0003235110775180683
차량전용,0.0003308705385853816
holiday_multiply_weekday,0.00034208238425146307
평지도로,0.0005329773528931936
기상상태,0.0005579743238331769
holiday,0.0008425932813211246
보호구역,0.0009363117853947057
불법주정차_diff_weekday,0.0012779179804528694
요일,0.0012848700989044782
주차장개수,0.0016599194145790809
군_중구_diff_holiday,0.0018545150293816982
군_남구_diff_weekday,0.002428323426046397
시군구,0.002555374311402758
사고발생횟수,0.004397790610323682
Cosine_Time,0.005419251091921251
도로형태,0.008403540988928215
사고유형,0.03508556184703715
