feature,mean_importance
45_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.000689801405015511
72_CatBoost_prediction,-0.0006028562055759856
22_LightGBM_prediction,-0.0005836616993041722
44_Xgboost_GoldenFeatures_prediction,-0.0005048714449011893
10_Xgboost_categorical_mix_GoldenFeatures_prediction,-0.00047953860179148486
23_CatBoost_prediction,-0.00044519411692047763
50_CatBoost_prediction,-0.00042986583704867075
사고발생횟수,-0.00029533234344996105
40_RandomForest_prediction,-0.00023406575185831447
64_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.00020499809891414423
70_CatBoost_prediction,-0.0001996558766653056
14_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.00017447469864504406
67_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.00017279715055817935
season,-0.00015552171565220708
14_LightGBM_prediction,-0.00015409056088022677
노면상태,-0.00013529293097052085
평지도로,-0.0001332427179020934
25_CatBoost_prediction,-0.00013081621093755658
도로형태,-0.00012310837348239456
군_북구,-8.755110170237668e-05
holiday,-4.271114607670157e-05
57_RandomForest_prediction,-2.622800685811999e-05
58_RandomForest_prediction,-1.978269798670329e-05
Cosine_Time,0.0
군_서구,0.0
군_동구,0.0
군_달서구,0.0
구,0.0
어린이보호구역개수,0.0
주차장개수,0.0
차량전용,0.0
시군구,0.0
보호구역,9.253732506042667e-07
65_Xgboost_prediction,1.4251092741357496e-05
설치개수,1.5292700575408878e-05
61_Xgboost_prediction,2.1068024511827764e-05
군_달성군,2.5607802783067514e-05
73_CatBoost_prediction,3.176728929472627e-05
68_LightGBM_GoldenFeatures_prediction,4.3945219250951514e-05
요일,4.749482498553892e-05
불법주정차,4.9513649456378594e-05
74_CatBoost_prediction,5.0533669506225286e-05
군_수성구,0.00010277847112833971
군_중구,0.0001047708853420426
10_Xgboost_categorical_mix_prediction,0.00013783335469228498
군_남구,0.0001838077451945974
기상상태,0.00019924736358072347
55_RandomForest_prediction,0.00020843569063047073
56_RandomForest_prediction,0.00022226659898403334
31_CatBoost_prediction,0.0002539805545724638
35_RandomForest_prediction,0.00026193204103133196
14_LightGBM_GoldenFeatures_prediction,0.0002682717140764845
weekday,0.0002693785279006322
52_CatBoost_prediction,0.0002694754758524098
47_Xgboost_GoldenFeatures_prediction,0.00029598824619172517
48_LightGBM_GoldenFeatures_prediction,0.00030087891183609993
36_RandomForest_prediction,0.00040724906815501336
37_RandomForest_prediction,0.0004318053852898851
49_LightGBM_prediction,0.00046745555200697895
Ensemble_prediction,0.000505035345935334
51_CatBoost_prediction,0.0007467710307062392
46_Xgboost_GoldenFeatures_prediction,0.00078393835446251
사고유형,0.0008538738605487816
59_RandomForest_prediction,0.0008819633867821919
66_Xgboost_prediction,0.0011510616342714775
41_Xgboost_prediction,0.0016598948462849927
75_RandomForest_prediction,0.0018245569513365867
60_Xgboost_prediction,0.003213168819866352
