feature,shap_importance
Ensemble_prediction,0.03273276218005203
51_CatBoost_prediction,0.03222459442845702
41_Xgboost_prediction,0.029519106302583392
47_Xgboost_GoldenFeatures_prediction,0.01727364944119536
61_Xgboost_prediction,0.013640785476321807
64_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.012747415317261203
40_RandomForest_prediction,0.010070821026690708
45_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.010023329198799393
67_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.008917802581429551
25_CatBoost_prediction,0.008482247157058352
46_Xgboost_GoldenFeatures_prediction,0.008268173108929761
52_CatBoost_prediction,0.007963594439142609
66_Xgboost_prediction,0.0073870177286202935
35_RandomForest_prediction,0.007231075596421641
49_LightGBM_prediction,0.007135156881375765
37_RandomForest_prediction,0.007068339994990366
10_Xgboost_categorical_mix_prediction,0.006487425492263112
10_Xgboost_categorical_mix_GoldenFeatures_prediction,0.005992418048911509
60_Xgboost_prediction,0.005808897962196129
65_Xgboost_prediction,0.005803008760691556
68_LightGBM_GoldenFeatures_prediction,0.00567920413859406
44_Xgboost_GoldenFeatures_prediction,0.005618343161486158
72_CatBoost_prediction,0.005142048797909647
50_CatBoost_prediction,0.005136464598001761
31_CatBoost_prediction,0.0050702447299147396
14_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0050208976630247105
14_LightGBM_GoldenFeatures_prediction,0.004930813984274883
70_CatBoost_prediction,0.004593249577222812
74_CatBoost_prediction,0.004477862851266735
75_RandomForest_prediction,0.0043678842574453374
48_LightGBM_GoldenFeatures_prediction,0.0043194421250150866
23_CatBoost_prediction,0.004233520907059742
58_RandomForest_prediction,0.003914533821742734
73_CatBoost_prediction,0.0034786663818589724
22_LightGBM_prediction,0.003325747601474891
56_RandomForest_prediction,0.0032086887964110308
14_LightGBM_prediction,0.0028813310886533256
55_RandomForest_prediction,0.0026681828509774385
57_RandomForest_prediction,0.0024471265726466575
36_RandomForest_prediction,0.0022560477078701546
59_RandomForest_prediction,0.002085432033174052
구,0.0009527242653589804
사고발생횟수,0.0009184669630533287
주차장개수,0.0007971927806136328
평지도로,0.0006027452758879918
시군구,0.0005967252353135852
어린이보호구역개수,0.0005965278434432716
설치개수,0.0005590916757747924
요일,0.0005494219904803587
불법주정차,0.0005142326021670133
Cosine_Time,0.000481540708088158
사고유형,0.00044422822358159374
차량전용,0.0003677953656452222
보호구역,0.00034991273990314046
season,0.00026188756414650217
weekday,0.00023588895335944305
군_동구,0.00014141014775940138
군_수성구,0.0001384550564501619
노면상태,0.00011115753590197376
도로형태,7.784103973379357e-05
군_서구,6.308723086010192e-05
군_북구,4.988429723324791e-05
holiday,4.4295621865511866e-05
기상상태,2.8762362135859067e-05
군_남구,0.0
군_달서구,0.0
군_달성군,0.0
군_중구,0.0
