feature,shap_importance
Ensemble_prediction,0.04128206625874674
51_CatBoost_prediction,0.025840095470968775
46_Xgboost_GoldenFeatures_prediction,0.02323894939161387
47_Xgboost_GoldenFeatures_prediction,0.01846650425672938
68_LightGBM_GoldenFeatures_prediction,0.01443576587866916
61_Xgboost_prediction,0.014021925891302927
45_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.012061619246638797
59_RandomForest_prediction,0.011061230227864642
10_Xgboost_categorical_mix_prediction,0.010757729640353514
64_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.010311703790193631
48_LightGBM_GoldenFeatures_prediction,0.010221275152288814
52_CatBoost_prediction,0.009730554850988605
10_Xgboost_categorical_mix_GoldenFeatures_prediction,0.00905721000751554
65_Xgboost_prediction,0.008807189100363702
67_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.008208165310346753
58_RandomForest_prediction,0.008169472500496506
74_CatBoost_prediction,0.008059463684804508
40_RandomForest_prediction,0.0076090205678025396
66_Xgboost_prediction,0.007594429958577317
14_LightGBM_GoldenFeatures_prediction,0.0074708514264088125
75_RandomForest_prediction,0.006824688553751103
41_Xgboost_prediction,0.006821133525099364
35_RandomForest_prediction,0.006408255357837452
14_LightGBM_prediction,0.00636609734275193
50_CatBoost_prediction,0.006312630634548911
49_LightGBM_prediction,0.0060829155915481025
14_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.006056215793272388
31_CatBoost_prediction,0.005962852112676399
37_RandomForest_prediction,0.005841346193552818
60_Xgboost_prediction,0.00583749008982697
25_CatBoost_prediction,0.005507790114708823
22_LightGBM_prediction,0.005392601146892219
56_RandomForest_prediction,0.00497645004529993
23_CatBoost_prediction,0.004974999830209895
55_RandomForest_prediction,0.00441593930726991
36_RandomForest_prediction,0.004259900280116777
57_RandomForest_prediction,0.0038989602555257424
70_CatBoost_prediction,0.0036319396126766575
73_CatBoost_prediction,0.003296781961634431
44_Xgboost_GoldenFeatures_prediction,0.0025824962753013166
72_CatBoost_prediction,0.0023194603900260364
시군구,0.0023099552403161323
설치개수,0.0015873558824073268
Cosine_Time,0.0010715423202026313
어린이보호구역개수,0.0009884016261474244
구,0.0008809936032599659
사고발생횟수,0.0008354297463754639
주차장개수,0.0008239202613506876
도로형태,0.0007199045611133636
weekday,0.0006451331507573318
season,0.0005542797332855619
요일,0.0005151879575056646
평지도로,0.0005069934478764875
불법주정차,0.0004832941257632026
사고유형,0.00039084565578591945
보호구역,0.0002696810267987664
기상상태,9.050149882373081e-05
차량전용,6.884647960943885e-05
노면상태,5.491967201038044e-05
군_남구,0.0
군_달서구,0.0
군_달성군,0.0
군_동구,0.0
군_북구,0.0
군_서구,0.0
군_수성구,0.0
군_중구,0.0
holiday,0.0
