feature,mean_importance
요일_목요일,-0.0009567239633236468
평지도로,-0.0009404028316694957
season_여름,-0.0007587064616542572
season_가을,-0.0007304856237184687
요일_토요일,-0.0006633817847539802
holiday,-0.000661281880036757
도로형태_단일로 - 터널,-0.00046340581629240597
도로형태_교차로 - 교차로안,-0.0004279124063969908
노면상태_건조,-0.00016140238211093116
기상상태_흐림,-0.0001397312528778949
season_겨울,-9.767751860043639e-05
군_수성구,-3.48919235748868e-05
요일_월요일,-2.72759566304126e-05
도로형태_미분류 - 미분류,0.0
노면상태_서리/결빙,0.0
노면상태_적설,0.0
기상상태_안개,0.0
기상상태_눈,0.0
노면상태_침수,0.0
요일_화요일,4.225322814594978e-05
노면상태_기타,5.8012567269116744e-05
기상상태_기타,6.21130185228802e-05
군_중구,8.766773267594452e-05
도로형태_교차로 - 교차로부근,0.00012889541605949352
기상상태_비,0.00015504702946746995
군_동구,0.00023142862400731267
요일_일요일,0.00025037990755980564
군_달서구,0.00029087003104206756
군_서구,0.00029500592421003444
어린이보호구역개수,0.00030859990736507024
군_북구,0.0003109556075268305
구,0.00038768990928570444
요일_금요일,0.0003900089441651433
요일_수요일,0.0003952017376934958
도로형태_단일로 - 지하차도(도로)내,0.0004237359918805472
군_남구,0.00045471245416979223
season_봄,0.0004595613375898866
도로형태_단일로 - 교량,0.000590206652548475
보호구역,0.0006330104421978788
기상상태_맑음,0.000738047771374184
도로형태_단일로 - 기타,0.0009574443935628674
도로형태_교차로 - 교차로횡단보도내,0.001020073368306429
weekday,0.0010703771792168082
설치개수,0.0011383479635390214
차량전용,0.0013618979243131824
도로형태_기타 - 기타,0.0015885049582911482
불법주정차,0.0017818455602869765
노면상태_젖음/습기,0.0019992209107216664
시군구,0.0020724989961397266
도로형태_주차장 - 주차장,0.0020905584254191202
군_달성군,0.0021310459366366665
도로형태_단일로 - 고가도로위,0.0022332873503457806
사고유형_차량단독,0.002956168021479555
주차장개수,0.004665854715304563
사고유형_차대사람,0.005130078205325983
사고발생횟수,0.006124438080221406
Cosine_Time,0.0077527182354530265
사고유형_차대차,0.012170518155181376
