feature,mean_importance
23_CatBoost_prediction,-0.002052472377576242
48_LightGBM_GoldenFeatures_prediction,-0.0016730083686767206
36_RandomForest_prediction,-0.0016537566605348442
14_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.0014333567469623
57_RandomForest_prediction,-0.0013939610202889697
41_Xgboost_prediction,-0.0012664191638465994
50_CatBoost_prediction,-0.0010524943258061637
73_CatBoost_prediction,-0.0010438245854677674
58_RandomForest_prediction,-0.0007809563558137889
60_Xgboost_prediction,-0.0007182081557457031
14_LightGBM_prediction,-0.000657242131552227
시군구,-0.00038336054333947266
47_Xgboost_GoldenFeatures_prediction,-0.00029246680204289
22_LightGBM_prediction,-0.00025570345575665065
요일,-0.0002210772904857272
44_Xgboost_GoldenFeatures_prediction,-0.00021598379403022782
weekday,-0.00019164427552711416
불법주정차,-0.00015159579408829948
holiday,-7.825791837543506e-05
사고발생횟수,-7.503526249772464e-05
도로형태,-4.6755477003834756e-05
season,-2.8017542565450527e-05
군_달서구,0.0
기상상태,0.0
노면상태,0.0
사고유형,0.0
차량전용,0.0
군_수성구,0.0
군_중구,0.0
군_서구,0.0
군_북구,0.0
군_동구,0.0
군_달성군,0.0
군_남구,0.0
주차장개수,2.0350652500500386e-06
어린이보호구역개수,1.3212349355029573e-05
45_LightGBM_GoldenFeatures_SelectedFeatures_prediction,2.9335952275166832e-05
평지도로,5.689211024280105e-05
구,0.00010872750599855152
보호구역,0.0001087815220681243
Cosine_Time,0.00011682762171902895
61_Xgboost_prediction,0.00012543601012708904
75_RandomForest_prediction,0.00029156917029742323
설치개수,0.0002987742883949096
64_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.00029960961359085656
37_RandomForest_prediction,0.00031153231162073247
68_LightGBM_GoldenFeatures_prediction,0.0003506654518611096
10_Xgboost_categorical_mix_GoldenFeatures_prediction,0.00048333511772780113
55_RandomForest_prediction,0.000534001292854036
10_Xgboost_categorical_mix_prediction,0.0005419623224185433
35_RandomForest_prediction,0.0005604665982637425
67_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0006134009573163901
70_CatBoost_prediction,0.000616286617192463
14_LightGBM_GoldenFeatures_prediction,0.0006182654043610291
59_RandomForest_prediction,0.000631944753569691
25_CatBoost_prediction,0.000660598748308816
49_LightGBM_prediction,0.0007955868600394211
46_Xgboost_GoldenFeatures_prediction,0.000834864946537861
74_CatBoost_prediction,0.001180333170761516
66_Xgboost_prediction,0.001238528197151556
56_RandomForest_prediction,0.0012583722184396962
72_CatBoost_prediction,0.001533503908867706
40_RandomForest_prediction,0.0019351921585505582
31_CatBoost_prediction,0.0022952159991511236
Ensemble_prediction,0.002865683743417069
51_CatBoost_prediction,0.003771414374330195
52_CatBoost_prediction,0.003888015736456918
65_Xgboost_prediction,0.00505737847350316
