feature,shap_importance
사고유형,0.10588129517453815
holiday,0.034171358628967106
도로형태,0.030720885422543115
Cosine_Time,0.029704158709607232
사고발생횟수,0.018012213316411927
주차장개수,0.014246829581820677
weekday,0.010031129841348728
시군구,0.005396769475454044
구,0.0037103019617385396
불법주정차,0.003414936475034246
설치개수,0.0020865242021525622
보호구역,0.0018603082953695146
요일,0.001771031305045947
군_달성군,0.0015245703394207667
군_북구,0.0012804499363593361
season,0.0012737149698220178
평지도로,0.0011374838186119236
기상상태,0.0011135356647654702
차량전용,0.0008656127310424306
어린이보호구역개수,0.0007633173843033963
노면상태,0.000602178427774995
군_중구,0.0005087366382312782
군_서구,0.00018524663478912344
군_달서구,0.0001483125803965357
군_동구,0.00013258181892123594
군_남구,0.00010900774312586375
군_수성구,9.949841607704421e-05
