feature,mean_importance
시군구,-0.01296451520899584
구,-0.01151855219328537
평지도로,-0.007971968356130033
요일,-0.007265818631952259
주차장개수,-0.0062859045281816964
기상상태,-0.005149905152924683
노면상태,-0.0047929547599190325
어린이보호구역개수,-0.004634319878362492
holiday,-0.004532544528645044
보호구역,-0.003130602095492474
불법주정차,-0.0027838504855544066
설치개수,-0.0023152798453526025
사고발생횟수,-0.0022921435590504747
군_수성구,-0.0020410209734763817
차량전용,-0.001425097662247099
군_달성군,-0.001034673401428865
weekday,-0.000984636998239008
군_서구,-0.0005440850628266158
season,-0.00044674772176782617
군_남구,-4.286751232345232e-05
군_중구,4.910382108125333e-06
군_동구,1.8942323202830736e-05
군_북구,0.00017694044834297705
군_달서구,0.00018359587009566524
Cosine_Time,0.007099228815813818
도로형태,0.010657068529117186
사고유형,0.015413687934145326
