feature,shap_importance
Ensemble_prediction,0.06978443271768774
46_Xgboost_GoldenFeatures_prediction,0.05166989598825547
70_CatBoost_prediction,0.027763117728252892
52_CatBoost_prediction,0.0203654483689049
72_CatBoost_prediction,0.020159386407500698
61_Xgboost_prediction,0.019729391795036383
48_LightGBM_GoldenFeatures_prediction,0.01810155755915508
40_RandomForest_prediction,0.01810073291449098
10_Xgboost_categorical_mix_GoldenFeatures_prediction,0.01796989885830938
47_Xgboost_GoldenFeatures_prediction,0.01631699032573223
45_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.013759319422434805
37_RandomForest_prediction,0.01248521885397764
14_LightGBM_GoldenFeatures_prediction,0.012220958976887382
55_RandomForest_prediction,0.01189623865059189
59_RandomForest_prediction,0.011811704649201678
35_RandomForest_prediction,0.010894939038840482
60_Xgboost_prediction,0.010415727998804199
75_RandomForest_prediction,0.010307580758215825
50_CatBoost_prediction,0.009959281960992897
51_CatBoost_prediction,0.009191548489211762
22_LightGBM_prediction,0.0089446897987146
23_CatBoost_prediction,0.008894108136611173
66_Xgboost_prediction,0.008621665029195608
56_RandomForest_prediction,0.008184691036150557
64_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.008043789834787568
74_CatBoost_prediction,0.0078122884076203625
58_RandomForest_prediction,0.007599314346986867
49_LightGBM_prediction,0.007438208847007502
44_Xgboost_GoldenFeatures_prediction,0.007300383467983671
14_LightGBM_prediction,0.006802447638490608
68_LightGBM_GoldenFeatures_prediction,0.00614362251868496
36_RandomForest_prediction,0.005137145008789854
41_Xgboost_prediction,0.004823709818647881
57_RandomForest_prediction,0.003968579167454955
14_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.003958352019168152
10_Xgboost_categorical_mix_prediction,0.0035393779987457075
65_Xgboost_prediction,0.003434087836701937
67_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0033249243661411638
구,0.0022578628581206308
Cosine_Time,0.002124049628451039
31_CatBoost_prediction,0.0019874322188362784
사고발생횟수,0.0018784539788382554
주차장개수,0.0018538858070237195
설치개수,0.0015773422240318877
73_CatBoost_prediction,0.0015759401835967605
사고유형,0.0015349254028200658
25_CatBoost_prediction,0.0013532198692705179
어린이보호구역개수,0.0011909127361685804
불법주정차,0.001092066412553019
시군구,0.0010223308080192944
평지도로,0.001009142330613237
요일,0.0004208712043145969
도로형태,0.00033415852848314384
season,0.0001963733323143314
군_동구,0.00010765076506473962
차량전용,0.0
보호구역,0.0
노면상태,0.0
기상상태,0.0
군_달서구,0.0
군_달성군,0.0
군_북구,0.0
군_서구,0.0
군_수성구,0.0
군_중구,0.0
weekday,0.0
holiday,0.0
군_남구,0.0
