feature,shap_importance
Ensemble_prediction,0.05573117348566443
51_CatBoost_prediction,0.031255176518944994
41_Xgboost_prediction,0.018907709152802703
65_Xgboost_prediction,0.016429106747425693
46_Xgboost_GoldenFeatures_prediction,0.015197911247331504
10_Xgboost_categorical_mix_GoldenFeatures_prediction,0.01255113551997771
10_Xgboost_categorical_mix_prediction,0.010525120108550487
47_Xgboost_GoldenFeatures_prediction,0.009057176400598515
44_Xgboost_GoldenFeatures_prediction,0.0077284671850140286
61_Xgboost_prediction,0.007526043263277132
64_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.007045377837950158
60_Xgboost_prediction,0.0068264537766696675
74_CatBoost_prediction,0.006347158577804577
66_Xgboost_prediction,0.006317887519473315
45_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.006000636815103587
70_CatBoost_prediction,0.005450647065180563
68_LightGBM_GoldenFeatures_prediction,0.005304751936317211
73_CatBoost_prediction,0.00521309256781095
67_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.00517946926411925
50_CatBoost_prediction,0.004862541060236164
14_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.004652690293240775
35_RandomForest_prediction,0.003791127761730337
49_LightGBM_prediction,0.003681343423099871
72_CatBoost_prediction,0.003644265608613369
56_RandomForest_prediction,0.0035394539416732465
37_RandomForest_prediction,0.003453931746143012
25_CatBoost_prediction,0.003381210303112535
75_RandomForest_prediction,0.0033542784312364767
23_CatBoost_prediction,0.003319080591515138
14_LightGBM_prediction,0.003073177988586342
57_RandomForest_prediction,0.002920672801897679
14_LightGBM_GoldenFeatures_prediction,0.002682435740938365
31_CatBoost_prediction,0.0026030063185618797
59_RandomForest_prediction,0.0025135035296506695
36_RandomForest_prediction,0.0024606674746697134
48_LightGBM_GoldenFeatures_prediction,0.0023958937354059203
52_CatBoost_prediction,0.0022443902377020453
22_LightGBM_prediction,0.0019425432636473506
40_RandomForest_prediction,0.0017447235439054247
58_RandomForest_prediction,0.001650343534554045
55_RandomForest_prediction,0.0011974821079350547
시군구,0.0008070203195274551
구,0.0007708532938028053
설치개수,0.0007585315310909245
Cosine_Time,0.0005027492464881978
사고발생횟수,0.0004849859021454027
어린이보호구역개수,0.0004319334774669776
weekday,0.00041017965245078886
주차장개수,0.0004088095543594853
요일,0.00039365311664160896
차량전용,0.00037343919557726195
불법주정차,0.00032490042473136015
season,0.0003185680202761801
평지도로,0.00022750028819424877
도로형태,0.0002269622226645236
보호구역,0.00016818102006602758
군_달서구,0.00013072792248322723
사고유형,0.00011782091490404202
노면상태,8.761896037607404e-05
군_동구,7.390534493286897e-05
기상상태,5.0914389880045174e-05
군_서구,3.495733375003628e-05
군_달성군,1.8383788368939717e-05
군_북구,1.5046535087672045e-05
군_남구,1.221258070657165e-05
holiday,8.834829673556378e-06
군_수성구,3.4590834181356153e-06
군_중구,0.0
