feature,mean_importance
요일,-0.0012723554783581337
군_북구,-0.0001836129791779273
weekday,-5.270410560098693e-05
군_동구,-2.5350845464577888e-05
군_중구,0.0
군_남구,0.0
군_서구,4.022722944130308e-06
군_수성구,1.7589801136175252e-05
설치개수,7.244925606828546e-05
군_달서구,9.350175900062485e-05
차량전용,0.00012637952342304805
season,0.00015373430606069327
어린이보호구역개수,0.00017830290621079214
보호구역,0.00046798233205751493
노면상태,0.0005104218785024983
기상상태,0.0005769916122687624
군_달성군,0.0005839111530700159
평지도로,0.0009856134576478714
구,0.0013433932742184184
시군구,0.001389107367228326
불법주정차,0.0015341522603593782
주차장개수,0.0017147666395755045
holiday,0.004651743120709461
사고발생횟수,0.005911980148745233
Cosine_Time,0.006265860065324702
도로형태,0.009020658261849257
사고유형,0.04414909024782452
