feature,mean_importance
기상상태,-0.0007472096736468537
노면상태,-0.0006727546146772179
season,-0.0006031407844952596
군_달성군,-0.00014562531324329163
군_달서구,-6.808276200953589e-05
군_수성구,-4.928683917633236e-05
군_중구,0.0
군_남구,0.0
군_동구,1.4922945104078878e-07
주차장개수,6.071318917768576e-05
차량전용,8.413247580323358e-05
어린이보호구역개수,9.169994921462977e-05
평지도로,0.00010821068974748993
군_서구,0.00014454158140058125
시군구,0.00019552226892700643
구,0.00020257808444785753
군_북구,0.00020822551288590674
불법주정차,0.00027258667508687215
보호구역,0.00036079572205700573
weekday,0.001092318558432015
사고발생횟수,0.001263435543942637
요일,0.0021577209053482483
설치개수,0.0023879088498488742
holiday,0.005888259254086181
도로형태,0.007414037376471172
Cosine_Time,0.009362205801974666
사고유형,0.035494464032682596
