feature,mean_importance
설치개수,-0.0015991883734743472
요일,-0.0005219600792365497
군_서구,-0.0003194163720767307
어린이보호구역개수,-0.00030383171691448216
보호구역,-0.00020362707675920523
weekday,-0.00019126134123510498
군_동구,-6.592849981201798e-05
군_중구,-3.0449031728485564e-05
군_달서구,-5.858714202311433e-06
군_남구,0.0
불법주정차,6.627750786791786e-06
군_수성구,3.00592995479132e-05
season,3.2731352006698525e-05
차량전용,0.00012251839149437504
군_달성군,0.00026254442915234487
주차장개수,0.00036261914493869175
군_북구,0.00037545687174151966
기상상태,0.0004233817998733791
노면상태,0.0005091993864933641
평지도로,0.0006339497407402694
구,0.0018525214069925022
시군구,0.002339106843681882
도로형태,0.006605429200938451
Cosine_Time,0.006622071014057607
holiday,0.006858657855758987
사고발생횟수,0.007575894464318877
사고유형,0.03973610197628148
