feature,shap_importance
사고유형,0.10203861440579377
도로형태,0.03254704245189256
holiday,0.029444533239713872
Cosine_Time,0.02558824581554485
사고발생횟수,0.020510714953401434
주차장개수,0.01776473471290202
weekday,0.01345998167646182
시군구,0.008453230811135297
구,0.005758331903304072
설치개수,0.0035274478754267345
요일,0.0032188398613495752
군_달성군,0.0028076755068634413
평지도로,0.0026608886953601433
불법주정차,0.002580494772490962
보호구역,0.002386087162063304
군_북구,0.0023563756900119707
기상상태,0.0021251339459296653
season,0.002123121783087018
어린이보호구역개수,0.001851592355513141
노면상태,0.0014185710609766694
차량전용,0.0013279079005431077
군_중구,0.0008126606686832406
군_달서구,0.000566415702637407
군_수성구,0.0004719651341057884
군_서구,0.0004178701363426568
군_동구,0.00039630898734210277
군_남구,0.000273903033882948
