feature,mean_importance
사고유형_차량단독,-0.00198216458221121
도로형태_교차로 - 교차로안,-0.0019387248234673305
Dist_Cluster_13,-0.0018469032902239224
Dist_Cluster_12,-0.0018219102293803413
Dist_Cluster_4,-0.0009907420293716828
season_봄,-0.0008356270610253791
Dist_Cluster_5,-0.0006892164938711697
도로형태_주차장 - 주차장,-0.0006841808134477656
도로형태_단일로 - 고가도로위,-0.0005950220906578263
보호구역,-0.0005314731195626088
요일_금요일,-0.0004081381139239948
요일_목요일,-0.000401247670313154
평지도로,-0.0002812525452187575
노면상태_건조,-0.0002693895624769294
도로형태_단일로 - 기타,-0.0002599389395988805
season_가을,-0.00025299380681258475
노면상태_젖음/습기,-0.00024283562637128497
도로형태_단일로 - 터널,-0.0002343559481089219
Cluster,-0.00021187529821582453
도로형태_단일로 - 교량,-0.00020272739553726105
요일_토요일,-0.00017796479459097903
Dist_Cluster_0,-0.00013716802837784314
도로형태_교차로 - 교차로횡단보도내,-6.0100112758298965e-05
Dist_Cluster_16,-5.442780562772143e-05
도로형태_단일로 - 지하차도(도로)내,0.0
기상상태_흐림,0.0
기상상태_비,0.0
요일_월요일,0.0
기상상태_눈,0.0
기상상태_기타,0.0
기상상태_안개,0.0
요일_수요일,0.0
도로형태_미분류 - 미분류,0.0
군_북구,0.0
노면상태_기타,0.0
불법주정차,0.0
노면상태_서리/결빙,0.0
노면상태_적설,0.0
군_남구,0.0
노면상태_침수,0.0
군_달서구,0.0
군_중구,0.0
군_수성구,0.0
군_서구,0.0
군_달성군,0.0
군_동구,0.0
요일_화요일,2.0141200072787414e-05
어린이보호구역개수,2.8059115444145634e-05
차량전용,4.348511151728296e-05
도로형태_교차로 - 교차로부근,4.988491339603662e-05
season_겨울,0.00010553960112589245
Dist_Cluster_11,0.0001226672236294135
사고발생횟수,0.0001711782598842415
설치개수,0.0002654553886525246
요일_일요일,0.0002991639021648673
Dist_Cluster_1,0.0003390520512231987
Dist_Cluster_15,0.00034369255922768184
기상상태_맑음,0.00038880954483970774
season_여름,0.00044983086361485294
Dist_Cluster_14,0.0004747449830992956
Dist_Cluster_10,0.0004994665375685159
Dist_Cluster_17,0.0005782083596550525
Dist_Cluster_2,0.0007795912118432113
주차장개수,0.0007871720752339328
Dist_Cluster_18,0.0008499673631189974
Dist_Cluster_9,0.0009187942342892442
Dist_Cluster_6,0.001154379931712679
도로형태_기타 - 기타,0.0011942938880868947
weekday,0.0013774837143829544
구,0.0015344114326400148
Dist_Cluster_8,0.001567927959098947
Dist_Cluster_7,0.0017124568621959212
Cosine_Time,0.0017728292649581423
Dist_Cluster_3,0.002521300426539774
시군구,0.003565479002796845
holiday,0.0049595123151491725
사고유형_차대사람,0.005995157210029722
사고유형_차대차,0.01698077046931812
