feature,shap_importance
사고유형,0.10836511725119763
Cosine_Time,0.024760552424839172
holiday,0.02227381945357587
도로형태,0.022007543332990733
주차장개수,0.008596705737882026
weekday,0.005204472107064477
시군구,0.0037675692918789625
사고발생횟수,0.003659669318007284
보호구역,0.0021991643006256225
기상상태,0.0012817499856217706
구,0.001243821048563811
season,0.0011621270650127333
불법주정차,0.0009058281802193543
어린이보호구역개수,0.0007729878355560039
차량전용,0.00019137265191617386
설치개수,0.0
군_남구,0.0
군_달서구,0.0
군_달성군,0.0
군_동구,0.0
군_북구,0.0
군_서구,0.0
군_수성구,0.0
군_중구,0.0
평지도로,0.0
노면상태,0.0
요일,0.0
