feature,shap_importance
사고유형,0.10975192355516755
holiday,0.038798750519210695
Cosine_Time,0.035342660468173116
도로형태,0.02211952398199725
주차장개수,0.01814156759840393
사고발생횟수,0.016317143280789183
구,0.0073567786959813156
시군구,0.005823486014105456
weekday,0.005329348623717802
불법주정차,0.0026674477924087474
설치개수,0.0018186624302142785
보호구역,0.0017392393969476888
요일,0.0016279287843827437
기상상태,0.0014948932404658304
season,0.0014942159800484447
군_달성군,0.001439761776706858
군_북구,0.0012760372173889313
노면상태,0.0012184535234062567
평지도로,0.00119982428638012
차량전용,0.0006097344063156842
어린이보호구역개수,0.00043867218163096936
군_서구,0.00025136545128659043
군_중구,0.00019381430017739653
군_남구,0.0001197309183553717
군_수성구,7.895584012346538e-05
군_동구,5.9788173155332104e-05
군_달서구,3.1336901268801495e-06
