feature,mean_importance
보호구역,-0.0005594842704555125
불법주정차,-0.0004106760942361065
기상상태,-6.30572435520227e-05
군_수성구,-4.7085431920024236e-05
군_서구,-3.3437031902594504e-05
군_남구,0.0
군_달성군,1.6023476883719744e-05
군_동구,3.2217200836459625e-05
군_달서구,7.071907791671439e-05
노면상태,9.129574442849897e-05
군_중구,0.0001716717219587993
어린이보호구역개수,0.00024438792888081817
차량전용,0.00025800492115075625
평지도로,0.0004538479754311542
season,0.0008003851205569789
요일,0.0009091172135697656
구,0.0009566368396730196
군_북구,0.0010586444885049451
설치개수,0.001467393643361814
주차장개수,0.0021268732422977886
weekday,0.002254639712307749
사고발생횟수,0.0028874256009774556
시군구,0.004237230717491758
holiday,0.004392695335982566
Cosine_Time,0.005835136636487914
도로형태,0.01047135714141607
사고유형,0.036151032152507104
