feature,shap_importance
사고유형,0.10769860312238344
holiday,0.04276577056133406
Cosine_Time,0.03688676515404088
도로형태,0.025842128384264928
사고발생횟수,0.022294864453859826
주차장개수,0.01825183814407623
시군구,0.008425412016151707
weekday,0.006277326015835096
구,0.0058571681942161365
요일,0.0034644905654703257
불법주정차,0.003192530212626442
설치개수,0.0030801002062757583
군_달성군,0.0023278717662363756
season,0.0023213065023998548
평지도로,0.0019471886888296588
보호구역,0.0016942180017951887
어린이보호구역개수,0.0014156170607594074
기상상태,0.0012954064045553563
군_북구,0.0012713449447578102
차량전용,0.00120622293345521
노면상태,0.0007146620120880499
군_서구,0.0005503559722499834
군_중구,0.00023192198759862233
군_동구,0.00018654662510767165
군_달서구,0.0001712176315610186
군_수성구,9.36638972165055e-05
군_남구,8.604693795291637e-05
