feature,mean_importance
48_LightGBM_GoldenFeatures_prediction,-0.00206456322875308
23_CatBoost_prediction,-0.00154424285732635
68_LightGBM_GoldenFeatures_prediction,-0.0014284390286691596
67_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.001279940112802258
14_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.0012032184730790263
72_CatBoost_prediction,-0.001100073530658907
49_LightGBM_prediction,-0.0009479762443896034
51_CatBoost_prediction,-0.0006960718459040116
25_CatBoost_prediction,-0.0005241003839321579
35_RandomForest_prediction,-0.0003480485566795366
55_RandomForest_prediction,-0.0002587517867794098
보호구역,-0.00022187494813070697
10_Xgboost_categorical_mix_GoldenFeatures_prediction,-0.0001922939677834412
요일,-0.0001840597983818748
14_LightGBM_prediction,-0.00012230043444358963
시군구,-9.67427979789992e-05
기상상태,-6.669465243878126e-05
season,-6.631014576941041e-05
평지도로,-4.2339404340796524e-05
41_Xgboost_prediction,-1.6384106933475805e-05
사고발생횟수,-1.577139982782416e-05
14_LightGBM_GoldenFeatures_prediction,-1.0636865231838932e-05
차량전용,-2.597082545019447e-06
노면상태,0.0
사고유형,0.0
어린이보호구역개수,0.0
군_남구,0.0
holiday,0.0
군_달서구,0.0
군_달성군,0.0
군_동구,0.0
군_중구,0.0
군_수성구,0.0
군_서구,0.0
군_북구,0.0
도로형태,6.644931554267153e-06
Cosine_Time,1.9021663145069036e-05
weekday,4.349079571379644e-05
구,0.00010215858121001009
불법주정차,0.00010582769807216952
주차장개수,0.00018495815621795143
36_RandomForest_prediction,0.00021952042503983193
64_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.00022190095921765797
설치개수,0.00033217221762638083
65_Xgboost_prediction,0.0003397325760560177
37_RandomForest_prediction,0.00035324704391612725
45_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0004478399699072044
73_CatBoost_prediction,0.0004954351753603481
10_Xgboost_categorical_mix_prediction,0.0005451388086039844
57_RandomForest_prediction,0.0006296075189292871
31_CatBoost_prediction,0.0007195535062131109
50_CatBoost_prediction,0.0007762372817838204
52_CatBoost_prediction,0.0008393556840146088
56_RandomForest_prediction,0.000986068097795978
58_RandomForest_prediction,0.0010062130329141494
75_RandomForest_prediction,0.0012002408939983055
44_Xgboost_GoldenFeatures_prediction,0.0012231832985616586
66_Xgboost_prediction,0.0012498018518793286
61_Xgboost_prediction,0.0012667250296697352
60_Xgboost_prediction,0.0016316196035126352
74_CatBoost_prediction,0.00164106364554486
40_RandomForest_prediction,0.0017239878980087387
22_LightGBM_prediction,0.0022434769519145137
70_CatBoost_prediction,0.0023167870470993668
59_RandomForest_prediction,0.0030702069847734713
46_Xgboost_GoldenFeatures_prediction,0.0033954812173945027
47_Xgboost_GoldenFeatures_prediction,0.0037431462065685263
Ensemble_prediction,0.007328922226882884
