feature,mean_importance
설치개수,-0.0004287010588994944
요일,-0.0003007118144978449
군_중구,-0.00028893926939788095
holiday_multiply_weekday,-7.84984625513685e-05
군_달성군_diff_holiday,-3.089600486003707e-05
군_달성군,-8.52686075918374e-06
군_달서구,0.0
군_동구,0.0
불법주정차,2.197845253526509e-06
weekday_diff_holiday,7.583814464262595e-06
weekday_ratio_holiday,1.637299394070535e-05
weekday_sum_군_동구,4.001517037239832e-05
군_남구_diff_weekday,5.113617295664508e-05
군_수성구,7.616086281125867e-05
불법주정차_diff_weekday,8.32791940258426e-05
어린이보호구역개수,0.00019258795495002978
군_서구,0.00019427829726545998
기상상태,0.00024719264859665027
평지도로,0.0003031510391362291
군_남구,0.0003068040141460893
holiday_ratio_weekday,0.00034297291892531056
weekday,0.0003601194208082692
holiday,0.00038467146581069314
weekday_sum_군_수성구,0.0004408616209435223
노면상태,0.0004626418168743873
보호구역,0.0006422670513934525
군_북구,0.0006592630738900152
군_중구_diff_holiday,0.0007431541421501597
차량전용,0.0008250829486120992
시군구,0.0013137449006606293
주차장개수,0.0013195367990298744
season,0.001413277240478683
구,0.002346139714959605
사고발생횟수,0.005985157988022016
도로형태,0.00723357136196554
Cosine_Time,0.00882277711355175
사고유형,0.04030256785816986
