feature,mean_importance
Dist_Cluster_15,-0.000819170098225519
Dist_Cluster_17,-0.0008171534248577305
Dist_Cluster_6,-0.0004317172512388279
Dist_Cluster_10,-0.0003993265289977899
Dist_Cluster_3,-0.0002477129407718381
어린이보호구역개수,-0.00022555334547458283
요일,-0.00017135879001533015
Dist_Cluster_8,-0.0001301911156853297
불법주정차,-0.00011598829193806281
군_달성군,-7.405232604489332e-05
Dist_Cluster_13,-4.852895879379204e-05
Dist_Cluster_2,-3.6028666077969616e-05
군_중구,0.0
군_남구,0.0
군_달서구,0.0
군_동구,0.0
군_북구,0.0
군_서구,0.0
군_수성구,0.0
Dist_Cluster_12,2.1580249222741267e-05
차량전용,3.746834943800792e-05
보호구역,7.101124433499529e-05
season,7.80295302398537e-05
Cluster,7.865370995416843e-05
Dist_Cluster_1,8.580420566617342e-05
Dist_Cluster_4,9.232567540768954e-05
Dist_Cluster_11,9.769651931439416e-05
Dist_Cluster_7,0.00011929194966000533
주차장개수,0.00011972130366999512
평지도로,0.00013359759776796488
시군구,0.00015206838414680846
노면상태,0.00017630323874591182
기상상태,0.00019055357983284172
설치개수,0.00020938765495233104
Dist_Cluster_18,0.00022181534939225145
Dist_Cluster_16,0.0002663593192939517
weekday,0.00030746916912360867
Dist_Cluster_0,0.0004577611964047712
Dist_Cluster_14,0.00048422335771720616
구,0.0006550332619080779
holiday,0.0007076464385775028
Dist_Cluster_5,0.0008092544603958363
Dist_Cluster_9,0.0008489856487679415
사고발생횟수,0.001584073461343416
Cosine_Time,0.00578947132418608
도로형태,0.006156949841054926
사고유형,0.03417264910696625
