feature,mean_importance
Dist_Cluster_3,-0.0003521063470711905
차량전용,-0.0002135125235797286
군_북구,-0.0001713945011089457
군_달성군,-0.0001142010144395078
주차장개수,-4.018824070637361e-05
시군구,-2.268190960161842e-05
군_중구,0.0
군_수성구,0.0
군_서구,0.0
군_동구,0.0
군_달서구,0.0
군_남구,0.0
Cluster,9.002266619040356e-06
Dist_Cluster_8,1.6567619296958824e-05
노면상태,3.0120723670901127e-05
Dist_Cluster_12,3.6992716927186645e-05
평지도로,4.058234638755209e-05
기상상태,0.00012307123915600293
Dist_Cluster_16,0.00014334774168289766
Dist_Cluster_14,0.00016756236596893181
불법주정차,0.00022949038520549969
Dist_Cluster_0,0.00025225394252139657
Dist_Cluster_13,0.00026802706441939603
Dist_Cluster_17,0.0003086282807408747
어린이보호구역개수,0.0003384891167806492
설치개수,0.0004154424872110374
Dist_Cluster_5,0.00045098666105016785
구,0.00047922779705440456
Dist_Cluster_11,0.0004961232674204786
요일,0.0005094329322833824
season,0.0005178660701373294
Dist_Cluster_6,0.0006491506890283106
보호구역,0.0007897101162068987
Dist_Cluster_10,0.0008989624154592368
weekday,0.0009702302502505589
Dist_Cluster_1,0.00110068427402783
Dist_Cluster_4,0.0012143059901960074
Dist_Cluster_18,0.0012404601360739953
holiday,0.0012659575643418019
Dist_Cluster_15,0.001426285055245624
Dist_Cluster_9,0.00188845431340674
사고발생횟수,0.0021011281339400334
Dist_Cluster_7,0.002626499925342607
Dist_Cluster_2,0.0038862780074976565
도로형태,0.006141954407885253
Cosine_Time,0.007741447220144337
사고유형,0.03647733683911454
